announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label,Incident,window_start,window_end
21,0,21,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.12408759124087591,8,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:43,2018-04-24 10:20:44
103,17,103,0,0,0,0,0,0,0,17,2,2.1666666666666665,3,0,2,1,3,0,0,0,0,2,77,0.1142433234421365,5,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:44,2018-04-24 10:20:45
26,5,26,0,0,0,0,1,0,1,10,3,2.5,4,0,1,0,0,1,0,0,0,1,39,0.2846715328467153,5,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:45,2018-04-24 10:20:46
4,0,4,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.8333333333333334,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:46,2018-04-24 10:20:47
86,60,86,0,0,0,0,0,0,0,21,2,2.0,3,0,1,0,1,0,0,0,0,1,54,0.109979633401222,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:47,2018-04-24 10:20:48
23,2,23,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.12643678160919541,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:48,2018-04-24 10:20:49
36,0,36,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.07894736842105263,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:49,2018-04-24 10:20:50
15,8,15,0,0,0,0,0,0,0,10,2,3.5,4,0,0,0,2,2,0,0,0,0,7,0.06930693069306931,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:50,2018-04-24 10:20:51
4,0,4,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.23076923076923078,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:51,2018-04-24 10:20:52
9,1,9,0,0,0,0,1,0,1,9,2,3.0,3,0,0,0,1,0,0,0,0,0,13,0.2765957446808511,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:52,2018-04-24 10:20:53
3,0,3,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.6111111111111112,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:53,2018-04-24 10:20:54
55,1,55,0,0,0,0,0,0,0,10,3,2.0,3,0,1,1,1,0,0,0,0,1,46,0.1348973607038123,18,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:54,2018-04-24 10:20:55
15,1,15,0,0,0,0,1,0,1,11,2,1.0,1,0,1,0,0,0,0,0,0,1,17,0.17708333333333334,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:55,2018-04-24 10:20:56
8,0,8,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,23,0.48936170212765956,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:56,2018-04-24 10:20:57
79,1,79,0,0,0,0,0,0,0,11,2,3.4,5,0,0,0,4,0,1,0,0,0,68,0.13385826771653545,8,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:57,2018-04-24 10:20:58
68,3,68,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,37,0.13909774436090225,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:58,2018-04-24 10:20:59
42,0,42,0,0,0,0,0,0,0,6,2,3.5,4,0,0,0,1,1,0,0,0,0,17,0.12408759124087591,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:20:59,2018-04-24 10:21:00
12,1,12,0,0,0,0,2,0,2,11,2,1.0,1,0,2,0,0,0,0,0,0,2,11,0.13414634146341464,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:00,2018-04-24 10:21:01
7,3,7,0,0,0,0,1,0,1,7,2,1.0,1,0,1,0,0,0,0,0,0,1,16,0.4444444444444444,0,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:01,2018-04-24 10:21:02
72,6,72,0,0,0,0,0,0,0,10,3,2.5,3,0,1,0,3,0,0,0,0,1,76,0.1974025974025974,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:02,2018-04-24 10:21:03
103,6,103,0,0,0,0,0,0,0,10,2,1.3333333333333333,2,0,2,1,0,0,0,0,0,2,63,0.1320754716981132,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:03,2018-04-24 10:21:04
4,1,4,0,0,0,0,0,0,0,5,2,1.0,1,0,1,0,0,0,0,0,0,1,8,0.4444444444444444,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:04,2018-04-24 10:21:05
5,0,5,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.1724137931034483,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:05,2018-04-24 10:21:06
6,2,6,0,0,0,0,0,0,0,6,1,0.0,0,2,0,0,0,0,0,0,1,0,13,0.6842105263157895,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:06,2018-04-24 10:21:07
13,1,13,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,27,0.32142857142857145,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:07,2018-04-24 10:21:08
10,1,10,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,6,0.09523809523809523,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:08,2018-04-24 10:21:09
6,0,6,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.28205128205128205,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:09,2018-04-24 10:21:10
30,1,30,0,0,0,0,0,0,0,14,2,3.0,3,0,0,0,6,0,0,0,0,0,24,0.09795918367346938,11,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:10,2018-04-24 10:21:11
5,1,5,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.45454545454545453,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:11,2018-04-24 10:21:12
13,1,13,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,31,0.543859649122807,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:12,2018-04-24 10:21:13
7,4,7,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,11,0.21153846153846154,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:13,2018-04-24 10:21:14
62,5,62,0,0,0,0,1,0,1,11,2,1.6666666666666667,3,0,2,0,1,0,0,0,0,2,82,0.23976608187134502,8,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:14,2018-04-24 10:21:15
6,3,6,0,0,0,0,1,0,1,6,2,2.0,2,0,0,1,0,0,0,0,0,0,7,0.2413793103448276,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:15,2018-04-24 10:21:16
47,1,47,0,0,0,0,0,0,0,11,3,2.125,3,0,3,1,4,0,0,0,0,3,35,0.12323943661971831,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:16,2018-04-24 10:21:17
5,2,5,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.35714285714285715,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:17,2018-04-24 10:21:18
75,6,75,0,0,0,0,0,0,0,11,2,3.0,3,0,0,0,3,0,0,0,0,0,65,0.1649746192893401,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:18,2018-04-24 10:21:19
4,1,4,0,0,0,0,1,0,1,11,2,4.0,4,0,0,0,0,1,0,0,0,0,13,0.3939393939393939,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:19,2018-04-24 10:21:20
5,1,5,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.2727272727272727,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:20,2018-04-24 10:21:21
3,0,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.9285714285714286,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:21,2018-04-24 10:21:22
13,1,13,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.27692307692307694,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:22,2018-04-24 10:21:23
2,3,2,0,0,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,3,1.0,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:23,2018-04-24 10:21:24
7,2,7,0,0,0,0,0,0,0,11,2,1.0,1,0,1,0,0,0,0,0,0,1,15,0.36585365853658536,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:24,2018-04-24 10:21:25
40,10,40,0,0,0,0,0,0,0,12,3,4.0,4,0,0,0,0,4,0,0,0,0,47,0.17537313432835822,15,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:25,2018-04-24 10:21:26
10,1,10,0,0,0,0,0,0,0,13,2,4.0,4,0,0,0,0,2,0,0,0,0,18,0.22784810126582278,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:26,2018-04-24 10:21:27
41,3,41,0,0,0,0,2,0,2,11,2,3.0,4,0,0,1,2,1,0,0,0,0,62,0.23574144486692014,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:27,2018-04-24 10:21:28
5,0,5,0,0,0,0,0,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.4146341463414634,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:28,2018-04-24 10:21:29
8,0,8,0,0,0,0,2,0,2,10,2,1.0,1,0,2,0,0,0,0,0,0,2,20,0.4444444444444444,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:29,2018-04-24 10:21:30
4,0,4,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.4074074074074074,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:30,2018-04-24 10:21:31
6,0,6,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.2962962962962963,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:31,2018-04-24 10:21:32
11,0,11,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.3103448275862069,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:32,2018-04-24 10:21:33
126,5,126,0,0,0,0,0,0,0,16,3,2.7241379310344827,11,0,5,14,8,0,0,0,0,5,71,0.10201149425287356,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:33,2018-04-24 10:21:34
5,0,5,0,0,0,0,0,0,0,8,2,1.0,1,0,1,0,0,0,0,0,0,1,14,0.5384615384615384,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:34,2018-04-24 10:21:35
6,0,6,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.21739130434782608,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:35,2018-04-24 10:21:36
9,3,9,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,1,0,0,0,0,0,13,0.22807017543859648,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:36,2018-04-24 10:21:37
11,2,11,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,27,0.35064935064935066,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:37,2018-04-24 10:21:38
10,0,10,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.16981132075471697,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:38,2018-04-24 10:21:39
43,1,43,0,0,0,0,1,0,1,14,2,5.0,5,0,0,0,0,0,1,0,0,0,22,0.12021857923497267,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:39,2018-04-24 10:21:40
7,4,7,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,1,0,0,0,0,0,7,0.14285714285714285,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:40,2018-04-24 10:21:41
4,0,4,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.30434782608695654,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:41,2018-04-24 10:21:42
46,0,46,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.06598984771573604,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:42,2018-04-24 10:21:43
20,8,20,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.09195402298850575,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:43,2018-04-24 10:21:44
14,1,14,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.3392857142857143,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:44,2018-04-24 10:21:45
66,13,66,0,0,0,0,1,0,1,13,3,2.25,3,0,1,1,2,0,0,0,0,1,77,0.19642857142857142,5,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:45,2018-04-24 10:21:46
7,0,7,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.18181818181818182,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:46,2018-04-24 10:21:47
40,12,40,0,0,0,0,0,0,0,13,2,2.5,3,0,0,1,1,0,0,0,0,0,30,0.1276595744680851,0,6,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:47,2018-04-24 10:21:48
12,1,12,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.14,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:48,2018-04-24 10:21:49
90,3,90,0,0,0,0,0,0,0,14,2,3.0,3,0,0,0,4,0,0,0,0,0,74,0.16666666666666666,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:49,2018-04-24 10:21:50
6,0,6,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.07894736842105263,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:50,2018-04-24 10:21:51
11,2,11,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.2545454545454545,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:51,2018-04-24 10:21:52
5,1,5,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.5652173913043478,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:52,2018-04-24 10:21:53
3,3,3,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,1,0,0,0,0,0,7,0.30434782608695654,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:53,2018-04-24 10:21:54
14,11,14,0,0,0,0,0,0,0,14,2,3.0,4,0,1,0,1,2,0,0,0,1,29,0.2636363636363636,16,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:54,2018-04-24 10:21:55
15,7,15,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,25,0.30864197530864196,6,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:55,2018-04-24 10:21:56
4,2,4,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.8333333333333334,1,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:56,2018-04-24 10:21:57
65,1,65,0,0,0,0,1,0,1,15,2,3.8,4,0,0,0,1,4,0,0,0,0,61,0.1328976034858388,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:57,2018-04-24 10:21:58
25,3,25,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,8,0,0,0,0,0,12,0.08391608391608392,5,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:58,2018-04-24 10:21:59
57,0,57,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.09223300970873786,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:21:59,2018-04-24 10:22:00
27,0,27,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,1,0,0,0,0,0,24,0.17777777777777778,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:00,2018-04-24 10:22:01
17,5,17,0,0,0,0,2,0,2,11,2,1.0,1,0,2,0,0,0,0,0,0,2,22,0.2268041237113402,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:01,2018-04-24 10:22:02
8,0,8,1,0,0,0,1,1,0,5,1,0.0,0,1,0,0,0,0,0,0,1,0,7,0.22580645161290322,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:02,2018-04-24 10:22:03
3,0,3,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.5,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:03,2018-04-24 10:22:04
206,25,206,0,0,0,1,0,0,0,13,3,2.44,3,0,10,8,32,0,0,0,0,10,79,0.07516650808753568,6,15,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:04,2018-04-24 10:22:05
22,5,22,0,0,0,0,4,0,4,8,2,3.0,4,0,0,2,0,2,0,0,0,0,18,0.1592920353982301,5,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:05,2018-04-24 10:22:06
0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:06,2018-04-24 10:22:07
35,10,35,0,0,0,0,0,0,0,14,2,4.0,5,0,0,0,1,0,1,0,0,0,37,0.16972477064220184,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:07,2018-04-24 10:22:08
8,0,8,0,0,0,1,0,0,0,9,2,4.0,4,0,0,0,0,1,0,0,0,0,15,0.3125,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:08,2018-04-24 10:22:09
69,0,69,0,0,0,0,0,0,0,11,2,3.0,3,0,0,0,2,0,0,0,0,0,27,0.08681672025723473,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:09,2018-04-24 10:22:10
31,0,31,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,3,0,0,0,0,0,17,0.10559006211180125,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:10,2018-04-24 10:22:11
3,0,3,0,0,0,0,0,0,0,3,1,0.0,0,1,0,0,0,0,0,0,1,0,4,0.8,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:11,2018-04-24 10:22:12
36,67,36,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,21,0.09905660377358491,13,23,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:12,2018-04-24 10:22:13
8,1,8,0,0,0,0,0,0,0,8,2,2.0,3,0,1,0,1,0,0,0,0,1,15,0.3191489361702128,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:13,2018-04-24 10:22:14
44,3,44,0,0,0,0,1,0,1,9,2,2.5,3,0,0,1,1,0,0,0,0,0,15,0.05555555555555555,6,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:14,2018-04-24 10:22:15
11,30,11,0,0,0,0,1,0,1,7,2,3.0,3,0,0,0,1,0,0,0,0,0,19,0.2923076923076923,16,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:15,2018-04-24 10:22:16
100,39,100,0,0,0,0,0,0,0,15,2,3.6666666666666665,5,0,0,1,0,1,1,0,0,0,72,0.12371134020618557,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:16,2018-04-24 10:22:17
22,2,22,0,0,0,0,0,0,0,7,2,2.0,2,0,0,1,0,0,0,0,0,0,14,0.1206896551724138,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:17,2018-04-24 10:22:18
30,46,30,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.10179640718562874,10,6,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:18,2018-04-24 10:22:19
130,52,130,0,0,0,0,0,0,0,15,2,3.0,5,0,3,0,0,2,2,0,0,3,70,0.10802469135802469,4,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:19,2018-04-24 10:22:20
55,0,55,0,0,0,0,3,0,3,10,2,3.090909090909091,4,0,0,0,10,1,0,0,0,0,9,0.037037037037037035,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:20,2018-04-24 10:22:21
2,0,2,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.7692307692307693,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:21,2018-04-24 10:22:22
36,1,36,0,0,0,0,0,0,0,7,2,2.7142857142857144,3,0,1,0,6,0,0,0,0,1,13,0.09219858156028368,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:22,2018-04-24 10:22:23
19,1,19,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,8,0,0,0,0,0,13,0.11607142857142858,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:23,2018-04-24 10:22:24
6,1,6,0,0,0,0,0,0,0,5,2,1.0,1,0,2,0,0,0,0,0,0,2,8,0.3333333333333333,7,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:24,2018-04-24 10:22:25
15,1,15,0,0,0,0,0,0,0,7,2,2.7142857142857144,3,0,1,0,6,0,0,0,0,1,6,0.07894736842105263,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:25,2018-04-24 10:22:26
37,3,37,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,46,0.2598870056497175,7,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:26,2018-04-24 10:22:27
76,3,76,0,0,0,0,1,0,1,13,2,3.888888888888889,4,0,0,0,1,8,0,0,0,0,42,0.09012875536480687,1,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:27,2018-04-24 10:22:28
13,0,13,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,1,0,0,0,0,0,24,0.4,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:28,2018-04-24 10:22:29
60,13,60,0,0,0,0,0,0,0,8,2,4.0,4,0,0,0,0,2,0,0,0,0,16,0.07142857142857142,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:29,2018-04-24 10:22:30
3,0,3,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.5333333333333333,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:30,2018-04-24 10:22:31
2,2,2,0,0,0,0,0,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,4,1.0,13,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:31,2018-04-24 10:22:32
4,1,4,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.34782608695652173,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:32,2018-04-24 10:22:33
20,3,20,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,8,0,0,0,0,0,10,0.09345794392523364,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:33,2018-04-24 10:22:34
70,33,70,0,0,0,0,1,0,1,15,2,2.0,3,0,1,0,1,0,0,0,0,1,35,0.10294117647058823,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:34,2018-04-24 10:22:35
117,40,117,0,0,0,0,1,0,1,13,2,1.5,2,0,1,1,0,0,0,0,0,1,66,0.11956521739130435,1,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:35,2018-04-24 10:22:36
12,3,12,0,0,0,0,2,0,2,8,3,1.6,3,0,3,1,1,0,0,0,0,3,7,0.1111111111111111,0,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:36,2018-04-24 10:22:37
18,3,18,0,0,0,0,0,0,0,9,2,6.0,6,0,0,0,0,0,0,1,0,0,24,0.22429906542056074,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:37,2018-04-24 10:22:38
4,0,4,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.5263157894736842,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:38,2018-04-24 10:22:39
8,0,8,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.1956521739130435,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:39,2018-04-24 10:22:40
8,0,8,0,0,0,0,0,0,0,10,2,5.5,8,0,0,0,1,0,0,0,0,0,17,0.3541666666666667,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:40,2018-04-24 10:22:41
10,10,10,0,0,0,0,0,0,0,10,2,4.0,4,0,0,0,0,3,0,0,0,0,4,0.05333333333333334,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:22:41,2018-04-24 10:22:42
